mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.5484798192977904,0.15360946665828232,0.01338510513305664,0.003509764720881568,0.001,7,50,0,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
5.376480150222778,0.584213218112122,0.01775200366973877,0.0029831102837696733,0.001,7,100,0,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 100, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
8.078354358673096,0.6908878970103158,0.023119473457336427,0.003047131989600369,0.001,7,150,0,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 150, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
13.859312081336975,1.0992438453287001,0.046927142143249514,0.014265134769052435,0.001,7,200,0,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 200, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
14.679685974121094,1.2423338109957516,0.052317237854003905,0.015676029886018704,0.001,7,250,0,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 250, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
3.1563063144683836,0.29117682813708484,0.010811758041381837,0.000574435542081218,0.001,9,50,0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.198054361343384,0.5135392880004388,0.01817314624786377,0.0018675197698330198,0.001,9,100,0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
8.711452507972718,0.6328880102837395,0.024421381950378417,0.0016415988814935316,0.001,9,150,0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 150, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
11.58697829246521,0.865037043625262,0.03331758975982666,0.0008635566581366357,0.001,9,200,0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
14.3408784866333,0.8873170159111218,0.04484403133392334,0.002733026438847427,0.001,9,250,0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 250, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
3.1468082666397095,0.24914875877424755,0.011336255073547363,0.0009414658110390079,0.001,11,50,0,"{'learning_rate': 0.001, 'max_depth': 11, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.2404700756073,0.523424482494844,0.01772284507751465,0.002045510867597657,0.001,11,100,0,"{'learning_rate': 0.001, 'max_depth': 11, 'n_estimators': 100, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
9.042404723167419,0.8114514731050982,0.023906469345092773,0.0019705822730469733,0.001,11,150,0,"{'learning_rate': 0.001, 'max_depth': 11, 'n_estimators': 150, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
11.610626912117004,0.9967221232434439,0.03356714248657226,0.0026631245890352557,0.001,11,200,0,"{'learning_rate': 0.001, 'max_depth': 11, 'n_estimators': 200, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
14.75051498413086,1.1991510596274786,0.04504938125610351,0.0011868637255530929,0.001,11,250,0,"{'learning_rate': 0.001, 'max_depth': 11, 'n_estimators': 250, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
2.971012091636658,0.28461991328253294,0.011510944366455078,0.0011021000579005207,0.001,13,50,0,"{'learning_rate': 0.001, 'max_depth': 13, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.247904181480408,0.5403936263578573,0.016810894012451172,0.001213273858110627,0.001,13,100,0,"{'learning_rate': 0.001, 'max_depth': 13, 'n_estimators': 100, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
8.69676411151886,0.5399994218106524,0.023653173446655275,0.0008558429425836827,0.001,13,150,0,"{'learning_rate': 0.001, 'max_depth': 13, 'n_estimators': 150, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
11.692682027816772,0.8835282738602902,0.03369925022125244,0.0023421636649192234,0.001,13,200,0,"{'learning_rate': 0.001, 'max_depth': 13, 'n_estimators': 200, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
14.951479053497314,1.2915938629800152,0.04722793102264404,0.002659247203634102,0.001,13,250,0,"{'learning_rate': 0.001, 'max_depth': 13, 'n_estimators': 250, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
2.8476064682006834,0.14821215869837867,0.011496901512145996,0.0011479071179910107,0.001,15,50,0,"{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.172118401527404,0.48360969998791914,0.017603635787963867,0.0007319391433652434,0.001,15,100,0,"{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 100, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
8.815776753425599,0.6523526715086476,0.023968100547790527,0.001965845120264876,0.001,15,150,0,"{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 150, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
11.334220790863037,0.5336899102273883,0.032560873031616214,0.001624641537109303,0.001,15,200,0,"{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 200, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
15.195454216003418,1.3916091044845682,0.04532868862152099,0.001369329320476692,0.001,15,250,0,"{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 250, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
2.8269795179367065,0.2875963229341891,0.011857843399047852,0.000545877892990433,0.005,7,50,0,"{'learning_rate': 0.005, 'max_depth': 7, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
5.737737345695495,0.5424401230405562,0.019991374015808104,0.0013319133450550456,0.005,7,100,0,"{'learning_rate': 0.005, 'max_depth': 7, 'n_estimators': 100, 'verbose': 0}",0.9201856287603999,0.9179155641606734,0.9198700625318766,0.924159347383069,0.9204370768837946,0.922285897262305,0.9205439619252241,0.9202839455886457,0.9202652262786287,0.92477575923778,0.9210722470012398,0.0019715565508660626,94
8.716758012771606,0.93965917058062,0.02795443534851074,0.003692585390042742,0.005,7,150,0,"{'learning_rate': 0.005, 'max_depth': 7, 'n_estimators': 150, 'verbose': 0}",0.930752880186283,0.9314952231133541,0.9304771656611533,0.9356044949443351,0.9328347259295467,0.9352654947886455,0.9316350857597481,0.9332083092635588,0.9318275443629158,0.9349486784394115,0.9328049602448953,0.0017977694112657934,85
12.517802309989928,1.2633145680257152,0.042344975471496585,0.012191593237279334,0.005,7,200,0,"{'learning_rate': 0.005, 'max_depth': 7, 'n_estimators': 200, 'verbose': 0}",0.9373725052300781,0.9374781509478162,0.9373305164117167,0.9421409445947235,0.940052938573298,0.9421923095819996,0.9393059567960317,0.9406279114441958,0.9392816255520055,0.9391296148392323,0.9394912473971097,0.0017129965092344411,80
14.134809851646423,0.9699958360424811,0.049078369140625,0.002090746177091811,0.005,7,250,0,"{'learning_rate': 0.005, 'max_depth': 7, 'n_estimators': 250, 'verbose': 0}",0.9401827150142285,0.941564139534176,0.9394759615532876,0.9451028386138294,0.9427982157533542,0.9436942511185697,0.9433396356811335,0.944149679815097,0.9415260335239553,0.9442563377518093,0.9426089808359441,0.0017612889201262317,70
3.1059049367904663,0.15616740582698563,0.012554621696472168,0.0006365830393534338,0.005,9,50,0,"{'learning_rate': 0.005, 'max_depth': 9, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.0937193632125854,0.09888544065180514,0.019971489906311035,0.002393606611618429,0.005,9,100,0,"{'learning_rate': 0.005, 'max_depth': 9, 'n_estimators': 100, 'verbose': 0}",0.9214642224398354,0.9248500823152982,0.9231937244698694,0.9272426475621717,0.9246489801485964,0.9256365530972192,0.9237461922092799,0.9277277305425063,0.9233152763368134,0.9289916562496522,0.9250817065371241,0.00221499693387743,93
8.694363760948182,0.7027833603684448,0.026445794105529784,0.001769246297339233,0.005,9,150,0,"{'learning_rate': 0.005, 'max_depth': 9, 'n_estimators': 150, 'verbose': 0}",0.9299501662478811,0.9307829032338538,0.9301956795888447,0.936151367328466,0.9333495255523713,0.9351681588103024,0.9324752041848817,0.9346848145440833,0.9322040990624498,0.9358076277237224,0.9330769546276857,0.002200146268263148,84
11.92451376914978,1.071336422412709,0.036603331565856934,0.0016569968375772714,0.005,9,200,0,"{'learning_rate': 0.005, 'max_depth': 9, 'n_estimators': 200, 'verbose': 0}",0.9379859982748268,0.9391430265692646,0.9373255350076432,0.9435472610097427,0.9409994220623991,0.9419919827698652,0.9403215538751164,0.940536907288697,0.9396760500144613,0.9409538030083624,0.9402481539880378,0.0017402245825231665,77
14.620009446144104,1.440792971514416,0.05027661323547363,0.0036322915083449613,0.005,9,250,0,"{'learning_rate': 0.005, 'max_depth': 9, 'n_estimators': 250, 'verbose': 0}",0.9421559941764714,0.9430636919022023,0.9415002336799357,0.9468447415486065,0.9439362367179841,0.9452955382568223,0.9442123182641549,0.9447110349728409,0.9421485794454659,0.9451347220149566,0.9439003090979441,0.0015958546529955756,69
2.9907140254974367,0.2573463604039672,0.01224658489227295,0.0013220741870753818,0.005,11,50,0,"{'learning_rate': 0.005, 'max_depth': 11, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.349072027206421,0.47651806650773265,0.01939094066619873,0.0018679992796304828,0.005,11,100,0,"{'learning_rate': 0.005, 'max_depth': 11, 'n_estimators': 100, 'verbose': 0}",0.9236663499294836,0.9245410434399561,0.9231425759650316,0.9274140775130301,0.9255242021696964,0.9270214030716611,0.9246608428987515,0.9273946084943901,0.9243434728705799,0.9287169659208351,0.9256425542273415,0.001777503805068462,89
8.847678351402283,0.7634840598653991,0.025319862365722656,0.0011122070568987984,0.005,11,150,0,"{'learning_rate': 0.005, 'max_depth': 11, 'n_estimators': 150, 'verbose': 0}",0.9346506176917844,0.9323315741763315,0.9325538734820066,0.9363688679240397,0.9337811613869181,0.9384051923313649,0.9345933983500925,0.9350175586035108,0.9323892993350977,0.9377777928324204,0.9347869336113567,0.0020597172722408423,83
11.725164580345155,0.9709990193940251,0.036050152778625486,0.0019671030971516626,0.005,11,200,0,"{'learning_rate': 0.005, 'max_depth': 11, 'n_estimators': 200, 'verbose': 0}",0.9378773939491752,0.9397138293975389,0.9375390570174281,0.9436402455873852,0.9417011526510705,0.9430015644772202,0.9415156759829831,0.9409840320457077,0.9404768257394979,0.941395556337152,0.940784533318516,0.0018730695599358093,74
15.303340172767639,1.2997047228189318,0.048468518257141116,0.0012545570863684613,0.005,11,250,0,"{'learning_rate': 0.005, 'max_depth': 11, 'n_estimators': 250, 'verbose': 0}",0.943173470472351,0.9430575689401323,0.9416023099227951,0.9471888009221822,0.9450103111003534,0.9459503202511543,0.9454858978927169,0.944919869279741,0.9428361497719869,0.9454616031244565,0.9444686301677869,0.0016328476578154458,68
2.86336350440979,0.12750372231065832,0.011960172653198242,0.0014096099269206054,0.005,13,50,0,"{'learning_rate': 0.005, 'max_depth': 13, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
5.918480706214905,0.3235440183747308,0.019045281410217284,0.001527230550908928,0.005,13,100,0,"{'learning_rate': 0.005, 'max_depth': 13, 'n_estimators': 100, 'verbose': 0}",0.9236663499294836,0.9245410434399561,0.9231425759650316,0.927531173513589,0.9254237918729517,0.9270211250636615,0.9246608428987515,0.9273946084943901,0.9238757934323719,0.9288404611546864,0.9256097765764872,0.0018507986937122425,90
8.730169796943665,0.4979342861738035,0.026482439041137694,0.0010793364397114872,0.005,13,150,0,"{'learning_rate': 0.005, 'max_depth': 13, 'n_estimators': 150, 'verbose': 0}",0.9345278440568102,0.9324541439788493,0.9326724302144349,0.9364943886504054,0.9334222735824924,0.9384051923313649,0.9347173417559461,0.9355218135128762,0.9326372481550016,0.9374103549092899,0.9348263031147471,0.0019970611943005076,81
11.950271344184875,1.0453121582472233,0.03680586814880371,0.0016214758205686428,0.005,13,200,0,"{'learning_rate': 0.005, 'max_depth': 13, 'n_estimators': 200, 'verbose': 0}",0.9376486698244234,0.9398365402711177,0.9374167667209713,0.9432712033664505,0.9415787570753243,0.943123395866816,0.9412766332873089,0.9411058612053648,0.9403644862443651,0.9420016270269588,0.94076239408891,0.0019067524491910572,75
15.021256947517395,1.3347249661054075,0.05097639560699463,0.003921150605973453,0.005,13,250,0,"{'learning_rate': 0.005, 'max_depth': 13, 'n_estimators': 250, 'verbose': 0}",0.943051829493854,0.9431828860181385,0.9418454481375426,0.947311225482334,0.9452445797425155,0.9457210005661424,0.9456011893779412,0.944919869279741,0.9429581281812314,0.9455736405801826,0.9445409796859623,0.0016040277568372691,66
2.8525763750076294,0.14745717731450067,0.012110376358032226,0.000997433648406489,0.005,15,50,0,"{'learning_rate': 0.005, 'max_depth': 15, 'n_estimators': 50, 'verbose': 0}",0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23991218650822058,0.23992936235204276,0.23992936235204276,0.23991562167698502,6.8703375288747825e-06,96
6.024100804328919,0.5175442470617654,0.020995306968688964,0.004227908581369761,0.005,15,100,0,"{'learning_rate': 0.005, 'max_depth': 15, 'n_estimators': 100, 'verbose': 0}",0.9236663499294836,0.9245410434399561,0.9231425759650316,0.927531173513589,0.9254237918729517,0.9270211250636615,0.9246608428987515,0.9273946084943901,0.9238757934323719,0.9288404611546864,0.9256097765764872,0.0018507986937122425,90
9.205305600166321,0.6683555294994928,0.0261857271194458,0.0017140072877727627,0.005,15,150,0,"{'learning_rate': 0.005, 'max_depth': 15, 'n_estimators': 150, 'verbose': 0}",0.9345278440568102,0.9324541439788493,0.9326724302144349,0.9364943886504054,0.9334222735824924,0.9384051923313649,0.9347173417559461,0.9355218135128762,0.9326372481550016,0.9374103549092899,0.9348263031147471,0.0019970611943005076,81
11.370938110351563,0.7315309021375779,0.03674416542053223,0.0027282791028747128,0.005,15,200,0,"{'learning_rate': 0.005, 'max_depth': 15, 'n_estimators': 200, 'verbose': 0}",0.9376486698244234,0.9398365402711177,0.9374167667209713,0.9432712033664505,0.9415787570753243,0.943123395866816,0.9412766332873089,0.9411058612053648,0.9403644862443651,0.9420016270269588,0.94076239408891,0.0019067524491910572,75
14.929830169677734,1.1442284513259189,0.0544543981552124,0.010646036092688537,0.005,15,250,0,"{'learning_rate': 0.005, 'max_depth': 15, 'n_estimators': 250, 'verbose': 0}",0.943051829493854,0.9431828860181385,0.9418454481375426,0.947311225482334,0.9452445797425155,0.9457210005661424,0.9456011893779412,0.944919869279741,0.9429581281812314,0.9455736405801826,0.9445409796859623,0.0016040277568372691,66
2.731632375717163,0.24255153446489514,0.013414883613586425,0.000899651210482783,0.01,7,50,0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'verbose': 0}",0.9184651288423678,0.918901102735946,0.9198778095733694,0.9242913712760429,0.9198613392132895,0.9214196853724217,0.9208149692133505,0.9205317838106742,0.9201530043526502,0.9248995241268534,0.9209215718516965,0.002012751972555993,95
6.002807450294495,0.6480782770791782,0.02048215866088867,0.003568149661460728,0.01,7,100,0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'verbose': 0}",0.9377073309123028,0.9373616422634593,0.9372081563252777,0.942262299104288,0.9408213450091599,0.9421870041023702,0.9396704465430239,0.9403543524332668,0.9394039427185495,0.9399805150795902,0.9396957034491287,0.0017392848290315103,79
8.672458386421203,0.87704833999172,0.02792484760284424,0.0014996363135927255,0.01,7,150,0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'verbose': 0}",0.942486078112445,0.9445623967584261,0.9423632639654168,0.9476595843030798,0.9467783984813191,0.9467013693814627,0.9458723305712847,0.9481139567006728,0.9452476871791827,0.9458200922328537,0.9455605157686143,0.0018612961146815617,65
11.517004585266113,1.1846985763263456,0.0387824535369873,0.0008812121767905754,0.01,7,200,0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'verbose': 0}",0.9460918974131814,0.9498699366410017,0.9469615300856705,0.9516466300887706,0.9510361607615918,0.9520053655596589,0.9499560997839621,0.9519464823939958,0.9495640269354712,0.9495562047851118,0.9498634334448415,0.001905786869843742,60
14.650665450096131,1.6003393062738671,0.05391824245452881,0.0028580524784514124,0.01,7,250,0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 250, 'verbose': 0}",0.9488315944814403,0.9520141409305628,0.9506542909296352,0.9554593048863415,0.9536181402530785,0.95555924402795,0.952078174981358,0.9535002927667096,0.9514858035504771,0.9515645402275057,0.9524765527035057,0.0019885497415790803,55
2.9911994457244875,0.15519364556564544,0.013172602653503418,0.001112805509463332,0.01,9,50,0,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 50, 'verbose': 0}",0.9209759713485037,0.9248500823152982,0.9234432278256949,0.9281197693989278,0.9245239569226303,0.926135195358579,0.9238703654172022,0.9283484176055778,0.9236947076008085,0.9291151749165646,0.9253076868709786,0.0024508525783215997,92
6.075879812240601,0.4749037632591322,0.020988154411315917,0.004169704029548777,0.01,9,100,0,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100, 'verbose': 0}",0.9379907986111427,0.9390308407189901,0.9373526045537295,0.9438930378123787,0.9407558411380283,0.942113811279124,0.9401978767838206,0.940780405472215,0.9392083006614028,0.9409538030083624,0.9402277320039193,0.001839733601047407,78
8.595383167266846,0.4198339003115956,0.027515006065368653,0.0011870740050273572,0.01,9,150,0,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 150, 'verbose': 0}",0.9438889083578301,0.9461225989928269,0.9443510469171489,0.948936662289985,0.9474963525493392,0.9465346500936138,0.9463948035620362,0.9483698007637212,0.9455648167746636,0.9472173120717722,0.9464876952372936,0.001529845873651907,64
12.127101945877076,1.0981118435042732,0.039053845405578616,0.001922823325951832,0.01,9,200,0,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 200, 'verbose': 0}",0.9474027922657364,0.9509166921068903,0.9483294214358526,0.9552116846809217,0.9530327842084333,0.9522753374264954,0.9517022808105402,0.9535801697787138,0.9501891499967213,0.9517661167979717,0.9514406429508275,0.002236717317754318,59
14.285826468467713,0.3047620623212827,0.052987194061279295,0.0011233555477921362,0.01,9,250,0,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 250, 'verbose': 0}",0.9488141975940381,0.9537466177740828,0.950968852629663,0.95702090136969,0.9555165096541174,0.954533754069279,0.9541860763662419,0.9562815429246142,0.9524272974930886,0.9545366237231887,0.9538032373598003,0.0023551944486681314,53
3.1016926765441895,0.18835881753676081,0.012971639633178711,0.0008923260917188953,0.01,11,50,0,"{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 50, 'verbose': 0}",0.9235409149769499,0.9255699821606195,0.9230179216986261,0.9275393299052751,0.9254030523740367,0.9270292563170063,0.9247862763735061,0.9280402552583151,0.9251419361374073,0.9285920635435932,0.9258660988745335,0.0017838608559163963,86
