mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
6.253710341453552,0.4597973080004825,0.019768333435058592,0.001359420486029092,0.01,11,100,0,"{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 100, 'verbose': 0}",0.9376327568021156,0.9400804642601651,0.9383796590730059,0.9440131147485182,0.941456320591946,0.943123395866816,0.9415393671163894,0.9407402174332882,0.9403644862443651,0.9412739788946238,0.9408603761031233,0.0018299824040825172,71
8.921151661872864,0.6708233264208938,0.028902769088745117,0.0021661834318005046,0.01,11,150,0,"{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 150, 'verbose': 0}",0.9445225109398948,0.9458617359424443,0.9444402868658797,0.9501312534416323,0.9480586776867094,0.9474237674094694,0.9481616608387489,0.9482185982103726,0.9461175000098808,0.9480194599223383,0.9470955451267372,0.001721978727221664,63
11.707923316955567,0.8536170844372658,0.0388108491897583,0.0011400879460087806,0.01,11,200,0,"{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 200, 'verbose': 0}",0.9475854931113868,0.9506603958233306,0.9485569920219512,0.9549603167894481,0.9539533007411455,0.9521404782778262,0.9535544188518789,0.952892063957545,0.9510870401178527,0.9524584949109994,0.9517848994603366,0.0022254962314520845,56
15.04469735622406,1.285508902175898,0.05322322845458984,0.001048301902970188,0.01,11,250,0,"{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 250, 'verbose': 0}",0.9503921184571581,0.953733721877365,0.9513003938238541,0.9567598934248016,0.9566390281203582,0.9550044637350421,0.9554557348552836,0.9562689760152621,0.95355686121852,0.955080820477534,0.9544192012005178,0.0020697990204184397,49
3.006516718864441,0.26363517931142055,0.012498974800109863,0.0004897846542132826,0.01,13,50,0,"{'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 50, 'verbose': 0}",0.9235409149769499,0.9255699821606195,0.9230179216986261,0.9275393299052751,0.9250860598108771,0.9271537315667518,0.9246608428987515,0.9279160580037321,0.9243832673210343,0.9284698474284862,0.9257337955771103,0.0018201831827058899,87
6.177487730979919,0.4513857802545937,0.019445300102233887,0.0011547068196081872,0.01,13,100,0,"{'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 100, 'verbose': 0}",0.9376431936696444,0.9398360804767263,0.9382627337068229,0.9434080694212291,0.9418134341218164,0.943123395866816,0.9417734310168804,0.9406232913189428,0.9402418616892795,0.9411615115518698,0.9407887002840027,0.0017882744900926902,72
8.720348572731018,0.6226551847409114,0.027613401412963867,0.002008201404264196,0.01,13,150,0,"{'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 150, 'verbose': 0}",0.944401034533907,0.946103718676453,0.9446732682011518,0.9501354792894298,0.9482827192270417,0.9471814994108918,0.9481666035272278,0.9479809324102652,0.9462428538376225,0.9481401910075445,0.9471308300121535,0.0016883867063564025,61
12.198917579650878,1.070273663719106,0.0402395486831665,0.0023657025752594155,0.01,13,200,0,"{'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 200, 'verbose': 0}",0.9479439718813575,0.9497362870864029,0.9483195075585281,0.9550798788654958,0.9540579469731112,0.9522699470838406,0.9534497418834885,0.952888989452175,0.951424056207753,0.9525706162942781,0.951774094328643,0.002279352761704663,57
15.30067229270935,1.4110479455351732,0.05392148494720459,0.003392105693574947,0.01,13,250,0,"{'learning_rate': 0.01, 'max_depth': 13, 'n_estimators': 250, 'verbose': 0}",0.9502800078494107,0.9537368019697242,0.9516443465417752,0.9569927196840674,0.9560638808159938,0.9548943346880773,0.9552262301093077,0.9561491287576837,0.953672848822792,0.9554095805453491,0.9544069879784182,0.0020008117213282696,50
2.9521023988723756,0.23207130003621163,0.013274192810058594,0.001544099354424263,0.01,15,50,0,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 50, 'verbose': 0}",0.9235409149769499,0.9255699821606195,0.9230179216986261,0.9275393299052751,0.9250860598108771,0.9271537315667518,0.9246608428987515,0.9279160580037321,0.9243832673210343,0.9284698474284862,0.9257337955771103,0.0018201831827058899,87
6.292900276184082,0.5331908401609703,0.021286964416503906,0.004507851014981561,0.01,15,100,0,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 100, 'verbose': 0}",0.9376431936696444,0.9398360804767263,0.9382627337068229,0.9434080694212291,0.9418134341218164,0.943123395866816,0.9417734310168804,0.9406232913189428,0.9402418616892795,0.9411615115518698,0.9407887002840027,0.0017882744900926902,72
8.824965476989746,0.7072431661292663,0.029068803787231444,0.002215450727126335,0.01,15,150,0,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 150, 'verbose': 0}",0.944401034533907,0.946103718676453,0.9446732682011518,0.9501354792894298,0.9482827192270417,0.9471814994108918,0.9481666035272278,0.9479809324102652,0.9462428538376225,0.9481401910075445,0.9471308300121535,0.0016883867063564025,61
11.681339502334595,0.8541806153358426,0.03914937973022461,0.001821930883445714,0.01,15,200,0,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 200, 'verbose': 0}",0.9479439718813575,0.9497362870864029,0.9483195075585281,0.9550798788654958,0.9539454959308986,0.9522699470838406,0.9535624269249318,0.952888989452175,0.951424056207753,0.9524503983603222,0.9517620959351705,0.0022730009057080666,58
16.037189197540282,1.530196806700634,0.05324962139129639,0.0009743548157851727,0.01,15,250,0,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 250, 'verbose': 0}",0.9499304198648654,0.9537368019697242,0.9515323184138902,0.9569927196840674,0.9563009976882882,0.9547738439589678,0.9551094912804782,0.9561491287576837,0.953672848822792,0.9554102304833049,0.9543608800924062,0.0021026926272756084,51
2.9146318435668945,0.28319561406034194,0.015621590614318847,0.001680886755386777,0.05,7,50,0,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'verbose': 0}",0.9487160894245271,0.9517593888666722,0.9501958931319571,0.9556768291854089,0.9538390816743995,0.9557775479570751,0.9519648407302789,0.9546672675401612,0.9513605294525721,0.952036830070104,0.9525994298033156,0.002218120764462546,54
6.186157464981079,0.7379720348995802,0.02577049732208252,0.0015361800980391784,0.05,7,100,0,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'verbose': 0}",0.9553308084586165,0.9576751179079322,0.954571589791451,0.9621183117360587,0.9584481891484008,0.9589997041267577,0.9585557397189278,0.9591525628340577,0.9567021924736953,0.9570005420194785,0.9578554758215377,0.0020311695595342637,44
8.164628863334656,0.5009208178402126,0.040629339218139646,0.0038606769058035623,0.05,7,150,0,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 150, 'verbose': 0}",0.9575867276313694,0.9585100793642027,0.9558625238862923,0.9637706112117677,0.9596419310284751,0.9594423791370509,0.9599880174382761,0.9601895089313688,0.9572996060404373,0.9588572730506315,0.9591148657719872,0.0020154032490212995,35
10.741448140144348,1.0356483167464605,0.06065886020660401,0.010981061093753132,0.05,7,200,0,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'verbose': 0}",0.9585161471697785,0.9602645354475615,0.9577121735515602,0.9650564850786659,0.9597356869266154,0.9604028819137177,0.9610392173175403,0.9608744533587688,0.9577594598554223,0.9598197329138521,0.9601180773533482,0.0020015968557304444,30
13.484431838989257,1.126736156573512,0.08182005882263184,0.016818610607822727,0.05,7,250,0,"{'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 250, 'verbose': 0}",0.959446514726896,0.9609694858915496,0.9581811475636774,0.9652858968633428,0.9604313335495888,0.961331876779736,0.9616286693265961,0.9613458763841973,0.9585910080102956,0.9600470091817552,0.9607258818277634,0.0018877895563927044,23
3.1659880876541138,0.35086928838337733,0.014033937454223632,0.0009575413040400618,0.05,9,50,0,"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 50, 'verbose': 0}",0.9492754637757713,0.9542312267112747,0.951340983880152,0.9572381771878767,0.9554118232248808,0.9550200783112657,0.9545432655259041,0.9560497992681779,0.9525449526926768,0.9545179596394325,0.9540173730217412,0.0022325750208766594,52
6.214885711669922,0.6110232381377553,0.025456786155700684,0.0018868679111051017,0.05,9,100,0,"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 100, 'verbose': 0}",0.9560277410521496,0.9581394817786855,0.95592823247233,0.9629500241133503,0.9596040922517638,0.9592989740941066,0.9589270261673085,0.9596819614469233,0.9574969190743104,0.9588693169408303,0.958692376939176,0.0019201036823812436,41
8.477591633796692,0.7611369336751898,0.036843180656433105,0.0016802656197724179,0.05,9,150,0,"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 150, 'verbose': 0}",0.9587401158320267,0.9593094967793876,0.9572178280593103,0.9641323898853725,0.9601955281012536,0.9617910643718176,0.9604470481981023,0.9601720792291925,0.958326810910665,0.9593313834875884,0.9599663744854716,0.001832815835774633,31
10.937929916381837,0.947197616413353,0.054216766357421876,0.004337936403585816,0.05,9,200,0,"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 200, 'verbose': 0}",0.9596844596109851,0.9595400286991577,0.9581685373447931,0.9640154064067697,0.9607590109777383,0.9619108742835724,0.961625951186953,0.9609915427154064,0.9595174730599753,0.960026411233014,0.9606239695518367,0.0015486589553322131,26
13.200164747238158,0.1167895509411816,0.07103519439697266,0.003803702210029079,0.05,9,250,0,"{'learning_rate': 0.05, 'max_depth': 9, 'n_estimators': 250, 'verbose': 0}",0.9600314653389267,0.9606981592039148,0.9578103753980582,0.9651708696542931,0.9612380557912678,0.962149284636181,0.9619871245607244,0.9612251080886476,0.9602004879166538,0.9600332598967035,0.9610544190485373,0.0018040463404601383,18
3.148135256767273,0.28807976801976465,0.014302849769592285,0.0006325020612679112,0.05,11,50,0,"{'learning_rate': 0.05, 'max_depth': 11, 'n_estimators': 50, 'verbose': 0}",0.9504218800226486,0.9534973737549345,0.9520050662164908,0.9568762892889854,0.9561690823956454,0.9559581312970772,0.9553528027287396,0.9562794864404358,0.9537891478083153,0.9549520798317096,0.9545301339784983,0.001975201284955,46
6.266556572914124,0.5475843991220269,0.024245381355285645,0.0005361846863958189,0.05,11,100,0,"{'learning_rate': 0.05, 'max_depth': 11, 'n_estimators': 100, 'verbose': 0}",0.9565899004569856,0.9585876299461811,0.9558004261211265,0.9626830652233331,0.9593547613161685,0.9603438365030019,0.9587669684491518,0.9596699301591194,0.9572765923111858,0.9589602853002502,0.9588033395786504,0.0018654943495021732,39
8.651055526733398,0.8736424523402601,0.03658370971679688,0.0013099808876533845,0.05,11,150,0,"{'learning_rate': 0.05, 'max_depth': 11, 'n_estimators': 150, 'verbose': 0}",0.9588229520280961,0.95940861319945,0.9569943768850712,0.9645825853371642,0.9608854767507085,0.9610735965338447,0.9592447783098786,0.9604911894045757,0.9584391743404924,0.9591884760730057,0.9599131218862287,0.001937436815493029,32
10.82935814857483,0.8029916666748407,0.052118325233459474,0.002275948917213029,0.05,11,200,0,"{'learning_rate': 0.05, 'max_depth': 11, 'n_estimators': 200, 'verbose': 0}",0.9602370033831201,0.9602370114549421,0.958278617505174,0.965400132605887,0.9619363699688502,0.9616601559032515,0.960661074719126,0.9607280121730198,0.959031303612884,0.9607303886997101,0.9608900070025965,0.0018237411650809366,20
13.498187923431397,0.8655073573754796,0.07298250198364258,0.007300145729704447,0.05,11,250,0,"{'learning_rate': 0.05, 'max_depth': 11, 'n_estimators': 250, 'verbose': 0}",0.9609482286125987,0.960794059230936,0.9584076764315568,0.9658652131793382,0.9618212409078503,0.962131155693769,0.9614935764081963,0.9608490202670236,0.9593931878186733,0.9612022109286734,0.9612905569478615,0.0018556507287155867,13
2.899660015106201,0.21839343258554675,0.01437079906463623,0.00047622152462475036,0.05,13,50,0,"{'learning_rate': 0.05, 'max_depth': 13, 'n_estimators': 50, 'verbose': 0}",0.9499601014154386,0.9540896669423921,0.9520217857830668,0.9573554588203635,0.9558267639436994,0.9557183585397623,0.9545199545529205,0.9563890742712157,0.9529900588531676,0.9555353339799818,0.954440655710201,0.0021261365032805013,47
6.338649940490723,0.5292341011479462,0.025148296356201173,0.0007647533252605632,0.05,13,100,0,"{'learning_rate': 0.05, 'max_depth': 13, 'n_estimators': 100, 'verbose': 0}",0.9563472607530917,0.9592857562679526,0.955562786374157,0.9633921446248235,0.9593480771696733,0.9603511986899944,0.958888633503613,0.9594252809992069,0.9575118196684684,0.9588315369342918,0.9588944494985274,0.0020614525833148826,37
8.77302463054657,0.7927983680689177,0.03659191131591797,0.0019898980375118044,0.05,13,150,0,"{'learning_rate': 0.05, 'max_depth': 13, 'n_estimators': 150, 'verbose': 0}",0.9584542458876671,0.9594257002778587,0.956753652916122,0.9638753823967751,0.9608829578367546,0.9614302457785012,0.9593630286799066,0.9604942015952669,0.9581015164385861,0.9594210995720144,0.959820203137945,0.0018806332892701016,34
10.86357765197754,0.569272685098987,0.05170993804931641,0.0022965433366779454,0.05,13,200,0,"{'learning_rate': 0.05, 'max_depth': 13, 'n_estimators': 200, 'verbose': 0}",0.9599967362010174,0.9599899799298083,0.9574698335587083,0.9656257203961379,0.9615769320171644,0.9623746971075032,0.9611398947752764,0.9607293318789277,0.9587989197088186,0.9598959160248306,0.9607597961598193,0.0020901745040260785,22
13.990396428108216,1.2082543432169202,0.07196097373962403,0.005424093812748481,0.05,13,250,0,"{'learning_rate': 0.05, 'max_depth': 13, 'n_estimators': 250, 'verbose': 0}",0.96129205761339,0.9610482751148736,0.9580451122856326,0.9663247781546764,0.961683899145584,0.962020466354612,0.9619709981828577,0.9607257664186751,0.9600859163298745,0.96083461999759,0.9614031889597767,0.0019732371681095173,5
2.9025725364685058,0.3086428969752041,0.014472126960754395,0.00099500448066175,0.05,15,50,0,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 50, 'verbose': 0}",0.9501844436138294,0.9540896669423921,0.952137519952808,0.9573554588203635,0.9558267639436994,0.9551242948121316,0.9545199545529205,0.9565013468160647,0.9531103904617056,0.955535847905729,0.9544385687821644,0.0020408196547745177,48
6.082122182846069,0.4812884630932745,0.027527356147766115,0.0034557400654304017,0.05,15,100,0,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 100, 'verbose': 0}",0.9565872794906148,0.9594041760110704,0.9558027790427918,0.963033895707026,0.9597208537150858,0.9599943840547431,0.9590041278934055,0.9601285904386753,0.9567972460491424,0.9588350024632768,0.958930833486583,0.002002318335398289,36
8.538187980651855,0.7583702115625925,0.03604083061218262,0.0018592402627464972,0.05,15,150,0,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 150, 'verbose': 0}",0.9588036627295411,0.9596628377760018,0.9569780409006675,0.964090815943099,0.9602850768461234,0.9608364339373043,0.9597211357041854,0.9604911894045757,0.9583293956614444,0.9598883895772001,0.9599086978480142,0.0017672535439929252,33
11.23848283290863,0.8936953626525791,0.05324089527130127,0.0037539321623850552,0.05,15,200,0,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 200, 'verbose': 0}",0.9594035866317482,0.9609316807113242,0.9579265127845437,0.9653876514718168,0.961098546937405,0.9617858893784202,0.9611339860613907,0.9611963228271,0.9595161279215024,0.9603846075480124,0.9608764912273264,0.0018537227636935337,21
13.936003017425538,0.9238023680672562,0.07198858261108398,0.006224184710910751,0.05,15,250,0,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 250, 'verbose': 0}",0.9608227385576025,0.9619937768613268,0.9582740915752043,0.9664356977040298,0.9619219522719638,0.9616652272288208,0.9613767629734639,0.9603654039983613,0.9602128753389838,0.9603643839912218,0.9613432910500977,0.001991950589549639,8
2.628757095336914,0.2892419156505147,0.01608455181121826,0.0009800479843267,0.1,7,50,0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'verbose': 0}",0.9554577516047743,0.9575732888388772,0.9541743053102459,0.9621126133573318,0.9589204477929151,0.9587405077217562,0.9576131203547661,0.959003228688144,0.9571747487715919,0.9573454374132117,0.9578115449853615,0.0020371719646321653,45
5.4712118148803714,0.45916397489122845,0.030040597915649413,0.004306804874056359,0.1,7,100,0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'verbose': 0}",0.9591001669734281,0.9606079860529113,0.9567742691098049,0.9652977398708177,0.960442887220465,0.9614485400729812,0.9607981386604304,0.9606465234448632,0.9580960328704644,0.9596993657179947,0.9602911649994162,0.0021416785609233813,29
8.090027379989625,0.707849891380689,0.04215688705444336,0.001915434473283871,0.1,7,150,0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150, 'verbose': 0}",0.960023193887278,0.9615296054375139,0.958201086908051,0.9654052886776525,0.9607834224639894,0.9615703558760961,0.9620975923847931,0.9608780906003599,0.959622020849156,0.9601588562846176,0.9610269513369507,0.0018073733171335793,19
10.498564910888671,0.9451351814862727,0.05899171829223633,0.0015997675128226207,0.1,7,200,0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'verbose': 0}",0.9602564208672187,0.9618811327908142,0.9586533831248092,0.9659873108440173,0.9610091814484707,0.9620268730060345,0.9615099557122754,0.9597978966727171,0.9603119922861226,0.9607604520348891,0.9612194598787369,0.001857900866601762,15
12.642981624603271,0.965508770177618,0.07629108428955078,0.002449394095673146,0.1,7,250,0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 250, 'verbose': 0}",0.9601297552489344,0.9619948258257919,0.959103045987909,0.9665447900572532,0.9612229924358181,0.9617918852056251,0.9618563079804526,0.9597866926595086,0.9602853850977291,0.960619760150367,0.9613335440649389,0.0019625254619458233,9
2.873559331893921,0.26621548868631717,0.015805625915527345,0.0009535432379763987,0.1,9,50,0,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50, 'verbose': 0}",0.956361796815152,0.9586013113630437,0.9547457249787104,0.9620976459661633,0.958533988399334,0.9600034785920147,0.9585628022533385,0.9592237083188652,0.957036682979048,0.9591884760730057,0.9584355615738677,0.0019230935527515675,43
5.73474018573761,0.5479612230242843,0.02818562984466553,0.0027562571371427757,0.1,9,100,0,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'verbose': 0}",0.9604768718817785,0.959900358453352,0.9580451122856326,0.9648298703460049,0.9609062964858116,0.9613103668722376,0.9604592405603943,0.9602932765871023,0.9584585657191771,0.9603987225994249,0.9605078681790916,0.0017371705429636798,28
8.046045327186585,0.6708338404554207,0.04100356101989746,0.002454188254603043,0.1,9,150,0,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 150, 'verbose': 0}",0.9610714328943123,0.9610332674318807,0.9587428406440575,0.9656308256495874,0.9614917758149234,0.9616659971209075,0.9617547751364741,0.9601728518790434,0.960452938218292,0.9601532984135671,0.9612170003203045,0.0017038212304288775,16
10.054434442520142,0.7307027961246798,0.05835349559783935,0.004278693627675411,0.1,9,200,0,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'verbose': 0}",0.9603600584129266,0.9617373353568541,0.9586377049770668,0.966440650333769,0.9615900338160109,0.9613119526812642,0.9624333379490896,0.9607489048993297,0.9599772842347393,0.9612097038484663,0.9614446966509517,0.0019444699901313143,4
13.485157442092895,1.1775698523243943,0.08026959896087646,0.00879195811830533,0.1,9,250,0,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 250, 'verbose': 0}",0.9597711755382866,0.9613905598838869,0.9595667364872775,0.9659590044588086,0.9618165216231637,0.9613097954962865,0.9625327013583203,0.9608500741005427,0.960087160148186,0.9615760744455296,0.961485980354029,0.0017391439692147977,3
2.6963429689407348,0.09445551052036762,0.015355467796325684,0.0007094193698610192,0.1,11,50,0,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 50, 'verbose': 0}",0.9565964508673619,0.9580079777604413,0.9554365775756373,0.9625657669170978,0.958774817995792,0.9599910407494353,0.9595993008757905,0.9583849538444954,0.9568095911492795,0.9585924459194654,0.9584758923654798,0.0019016110219952787,42
6.496848440170288,0.5338559964768296,0.028925037384033202,0.0022604364901478717,0.1,11,100,0,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 100, 'verbose': 0}",0.960707017179247,0.9599864791606176,0.9579339863037881,0.9652768157826789,0.961127674109146,0.9617812743147649,0.9608999681253975,0.9600379359184817,0.9592883844281358,0.9601542923075087,0.9607193827629767,0.00182275367467003,24
8.72292754650116,0.6126459245041108,0.0451019287109375,0.009857868945136518,0.1,11,150,0,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 150, 'verbose': 0}",0.9607119577166059,0.9613892155187885,0.9584055977109441,0.9659756654152397,0.9614763166682776,0.9621289037955298,0.9612522051696134,0.9601482564140732,0.9602016245944851,0.9609789370761698,0.9612668680079729,0.0018422449394379036,14
10.608729553222656,0.7912942231764937,0.0573561429977417,0.006278762185863758,0.1,11,200,0,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 200, 'verbose': 0}",0.9605849412319091,0.9614958348539395,0.9594546313703939,0.9653840067381726,0.9611064332249529,0.962245168713578,0.961954354108934,0.9600358934521166,0.9599520332093606,0.9609632404705911,0.9613176537373948,0.0015974485378596206,10
12.966690254211425,0.8654908190384804,0.07849283218383789,0.011555570365915339,0.1,11,250,0,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 250, 'verbose': 0}",0.9602272520111034,0.9618348329676903,0.9595639322929793,0.9659666284137131,0.9606297159818739,0.9611740857841434,0.9622989977914571,0.9606111213936369,0.9603009043294115,0.9610948743045219,0.9613702345270531,0.0017075365760189651,6
2.8642008781433104,0.27085924806696804,0.016518044471740722,0.0020903374125604414,0.1,13,50,0,"{'learning_rate': 0.1, 'max_depth': 13, 'n_estimators': 50, 'verbose': 0}",0.9570411313885332,0.959048460674135,0.9549947833987519,0.9630381282772503,0.9589849764436806,0.9603374655930227,0.9588897598497018,0.9592992857569067,0.9571566196257315,0.9586072317788644,0.9587397842786579,0.002023702431648355,40
6.034036707878113,0.5636831280536109,0.028681349754333497,0.004169806635895337,0.1,13,100,0,"{'learning_rate': 0.1, 'max_depth': 13, 'n_estimators': 100, 'verbose': 0}",0.9600044722887578,0.9604633315977392,0.9566331873146101,0.9652714492423713,0.9609860393369759,0.9615447748638126,0.9605549921312074,0.9606102792885048,0.9586844527719407,0.9605099489007118,0.9605262927736632,0.0020639339264698297,27
8.351197385787964,0.7139265669101478,0.03983907699584961,0.003225917963557005,0.1,13,150,0,"{'learning_rate': 0.1, 'max_depth': 13, 'n_estimators': 150, 'verbose': 0}",0.9606071895529232,0.9611499606101152,0.9578002287919936,0.9667808646957609,0.961809548569915,0.961545075844814,0.9620775542761809,0.9609612232743636,0.9603114389848182,0.9606086695351754,0.9613651754136061,0.0021270295964025245,7
10.238857245445251,0.5635054891027497,0.05608124732971191,0.004090940359941907,0.1,13,200,0,"{'learning_rate': 0.1, 'max_depth': 13, 'n_estimators': 200, 'verbose': 0}",0.9602368190183661,0.9611459196247422,0.9585093667744297,0.9665431218487069,0.9609871816017814,0.9605983437818831,0.9627794882758165,0.9608387993344132,0.9600716958599446,0.9613274015727838,0.9613038137692869,0.002023194502538047,11
14.386034822463989,1.0687879929224389,0.080649995803833,0.016396542178423824,0.1,13,250,0,"{'learning_rate': 0.1, 'max_depth': 13, 'n_estimators': 250, 'verbose': 0}",0.9597517199799674,0.9611361384397111,0.9594522184868582,0.966069891203026,0.9600301265946648,0.9610737266381846,0.9626479024137522,0.9604829047144304,0.9601851704753294,0.9609593276905581,0.9611789126636483,0.0018425722516140202,17
3.0510473966598513,0.3009754604394739,0.01674966812133789,0.003855267102832486,0.1,15,50,0,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 50, 'verbose': 0}",0.956944245844562,0.9588168320534377,0.9562799914456962,0.9626842163891375,0.9595893457436594,0.96009803424838,0.9593613437269739,0.959419101959412,0.9573872332890376,0.9582220981660604,0.9588802442866357,0.0017364771624676226,38
5.835548996925354,0.343554335076441,0.02838752269744873,0.0024934059197907416,0.1,15,100,0,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 100, 'verbose': 0}",0.9603675812555829,0.9602235912747205,0.957580983201507,0.9650322047590311,0.9615676073582712,0.9610760981204093,0.9607659448025032,0.9608584309303859,0.9593668836935506,0.9602549482644157,0.9607094273660378,0.0017813409033972424,25
8.438973212242127,0.6899869180661101,0.03961796760559082,0.0029197303207216738,0.1,15,150,0,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 150, 'verbose': 0}",0.960716942965481,0.9615096137535977,0.9588786289778102,0.9657351793073103,0.9617926697573488,0.9613108875088873,0.9619588858356417,0.9603728230163947,0.960544296834002,0.9601479688341387,0.9612967896790613,0.0017132581912221018,12
10.260348105430603,0.6817073743915157,0.05856795310974121,0.006996908881233377,0.1,15,200,0,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 200, 'verbose': 0}",0.9603571776796849,0.9619742153576084,0.9593574089983005,0.9662003977967603,0.9615420344134998,0.9617774717162403,0.9625330812235388,0.9609378080944145,0.960899746400604,0.9608421641718907,0.9616421505852543,0.0017397820892103477,1
9.789546513557434,1.4704810270144435,0.06904134750366211,0.005082581736581654,0.1,15,250,0,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 250, 'verbose': 0}",0.9605795487018467,0.9620927549715984,0.959934547430064,0.9657130788046834,0.9606116648360191,0.9618718729018149,0.9629966570736004,0.9603498584457268,0.9601998954644392,0.9607095430881089,0.9615059421717902,0.001679411845266008,2
